FileName,DigitLabel,Left,Top,Width,Height
14543.png,7,127,20,24,39
14544.png,1,41,13,15,35
14544.png,5,56,12,19,35
14544.png,6,74,13,24,35
14545.png,8,49,17,12,29
14545.png,9,61,11,13,29
14546.png,4,3,34,88,316
14547.png,1,22,2,9,24
14547.png,4,32,1,11,24
14547.png,10,44,3,9,24
14548.png,1,24,8,6,17
14548.png,7,28,7,8,17
14549.png,3,131,24,21,48
14549.png,1,155,21,26,48
14550.png,3,33,5,16,26
14550.png,4,48,6,12,26
14551.png,1,27,5,11,24
14551.png,7,40,5,17,24
14552.png,3,16,1,12,20
14552.png,4,26,1,12,20
14553.png,3,29,5,16,30
14554.png,7,12,1,6,14
14554.png,9,20,1,6,14
14554.png,6,27,1,7,14
14555.png,6,53,6,39,60
14555.png,4,91,12,34,60
14556.png,2,28,3,20,33
14556.png,2,48,2,22,33
14557.png,5,24,6,12,23
14557.png,10,36,5,15,23
14558.png,2,22,3,7,17
14558.png,4,28,3,7,17
14558.png,7,35,3,6,17
14559.png,2,46,19,15,28
14559.png,10,65,11,19,28
14560.png,4,22,5,13,24
14561.png,2,38,6,14,38
14561.png,7,51,2,14,38
14562.png,9,23,1,8,20
14562.png,7,31,3,9,20
14563.png,2,39,14,18,31
14563.png,3,54,4,26,31
14563.png,10,73,14,19,31
14564.png,3,22,4,11,19
14564.png,3,33,3,11,19
14565.png,1,34,15,6,18
14565.png,10,39,14,10,18
14565.png,7,46,13,11,18
14566.png,1,72,6,16,19
14566.png,3,74,31,16,19
14566.png,7,75,52,17,19
14566.png,8,75,69,18,19
14567.png,1,72,7,36,83
14567.png,1,105,9,34,83
14567.png,6,136,11,52,83
14568.png,6,19,1,10,23
14569.png,6,20,3,14,19
14569.png,2,34,3,14,19
14570.png,2,40,5,18,35
14570.png,7,65,5,15,35
14571.png,1,118,12,16,41
14571.png,10,135,19,8,41
14571.png,8,145,24,5,41
14571.png,5,153,21,12,41
14572.png,4,91,20,28,52
14572.png,1,117,19,19,52
14572.png,3,132,20,29,52
14573.png,1,29,2,12,33
14573.png,10,42,2,14,33
14574.png,3,175,97,49,70
14574.png,9,217,89,38,70
14575.png,5,51,16,10,30
14575.png,5,61,16,11,30
14576.png,4,48,5,31,57
14576.png,6,80,6,33,57
14577.png,9,26,4,24,33
14578.png,1,39,6,11,36
14578.png,5,51,10,17,36
14579.png,1,40,9,14,31
14579.png,2,56,11,10,31
14579.png,2,67,12,13,31
14580.png,3,95,23,20,31
14580.png,4,115,24,15,31
14581.png,1,70,16,10,18
14581.png,6,77,16,4,18
14581.png,9,81,15,14,18
14582.png,1,15,1,7,16
14582.png,3,29,1,8,16
14583.png,5,96,64,10,23
14583.png,10,109,68,11,23
14584.png,4,31,5,11,29
14584.png,10,42,5,11,29
14585.png,7,13,3,5,12
14585.png,3,19,3,6,12
14586.png,2,17,1,10,21
14586.png,4,26,1,10,21
14587.png,2,25,2,17,27
14588.png,2,22,1,9,23
14588.png,9,29,1,13,23
14589.png,1,20,2,10,28
14589.png,1,30,1,9,28
14590.png,3,32,5,22,33
14590.png,3,56,7,14,33
14591.png,5,25,1,11,22
14591.png,10,36,1,11,22
14592.png,3,54,14,13,21
14592.png,9,68,13,11,21
14593.png,3,78,14,20,29
14593.png,2,95,12,16,29
14593.png,10,112,15,19,29
14594.png,1,33,7,7,26
14594.png,8,42,6,9,26
14595.png,7,20,6,5,11
14595.png,2,24,7,6,11
14596.png,1,12,1,5,13
14596.png,5,18,2,6,13
14596.png,10,24,2,6,13
14597.png,2,46,7,17,28
14598.png,1,52,20,7,20
14598.png,7,59,20,8,20
14598.png,6,67,19,8,20
14599.png,3,21,2,8,21
14599.png,1,30,4,7,21
14600.png,8,51,14,30,51
14600.png,1,79,9,20,51
14601.png,3,38,5,19,38
14601.png,1,59,7,7,38
14601.png,6,70,3,14,38
14602.png,2,40,7,18,31
14602.png,6,60,5,16,31
14603.png,4,105,60,37,50
14603.png,10,131,47,42,50
14603.png,8,166,24,42,50
14604.png,1,20,4,6,21
14604.png,1,27,3,7,21
14605.png,3,51,14,25,55
14605.png,7,82,12,30,55
14606.png,1,16,3,5,18
14606.png,7,20,3,6,18
14607.png,4,27,8,9,15
14608.png,4,89,19,59,91
14608.png,1,153,17,39,91
14609.png,2,78,20,34,54
14609.png,10,124,18,32,54
14609.png,7,165,19,33,54
14610.png,7,26,10,14,16
14611.png,3,106,69,20,29
14611.png,4,117,66,18,29
14611.png,7,127,59,22,29
14612.png,1,31,9,5,18
14612.png,1,35,10,7,18
14613.png,5,67,11,28,52
14614.png,3,21,1,16,23
14615.png,3,26,1,10,19
14616.png,2,28,4,14,32
14616.png,3,48,7,18,32
14617.png,8,32,4,21,41
14617.png,1,52,3,19,41
14618.png,6,48,10,37,52
14619.png,1,32,5,7,24
14619.png,1,40,5,7,24
14619.png,7,49,6,12,24
14620.png,2,48,14,13,22
14621.png,7,25,5,10,23
14621.png,5,35,5,10,23
14622.png,9,28,1,16,37
14622.png,6,44,1,14,37
14623.png,4,83,11,38,69
14623.png,6,122,11,38,69
14624.png,1,42,5,14,47
14624.png,7,55,11,16,47
14625.png,2,28,4,13,21
14625.png,4,45,6,14,21
14626.png,7,18,4,9,13
14626.png,8,27,4,8,13
14627.png,1,39,12,7,29
14627.png,7,46,13,12,29
14628.png,1,68,9,11,27
14628.png,5,84,14,12,27
14628.png,2,98,13,15,27
14629.png,1,63,47,34,53
14629.png,3,86,25,30,53
14629.png,5,102,13,42,53
14630.png,1,33,7,12,38
14630.png,9,43,5,21,38
14631.png,2,19,6,5,13
14631.png,5,23,6,5,13
14632.png,2,23,1,20,34
14632.png,7,39,3,17,34
14632.png,8,53,3,19,34
14633.png,7,25,1,25,30
14634.png,7,75,14,34,72
14634.png,4,107,21,34,72
14635.png,1,122,28,23,86
14635.png,6,150,29,41,86
14635.png,1,193,32,21,86
14636.png,2,27,7,7,20
14636.png,2,32,7,9,20
14637.png,1,12,1,3,11
14637.png,5,17,1,6,11
14637.png,2,24,1,5,11
14638.png,2,46,7,22,42
14638.png,1,74,5,14,42
14639.png,3,17,1,9,21
14639.png,2,25,3,7,21
14639.png,7,33,3,8,21
14640.png,1,52,35,11,23
14640.png,4,62,25,10,23
14640.png,5,70,11,10,23
14641.png,1,12,2,6,12
14641.png,5,18,2,5,12
14641.png,4,24,3,6,12
14642.png,6,22,3,7,12
14643.png,1,36,10,10,29
14643.png,9,45,8,10,29
14643.png,3,51,8,14,29
14644.png,1,32,10,11,28
14644.png,2,42,6,17,28
14644.png,1,56,3,10,28
14645.png,1,37,8,17,30
14645.png,10,64,9,12,30
14646.png,4,38,8,10,30
14646.png,5,48,10,11,30
14647.png,2,33,11,13,24
14647.png,2,43,9,15,24
14648.png,4,110,29,41,78
14648.png,2,153,26,41,78
14649.png,1,123,27,18,30
14649.png,3,138,22,16,30
14650.png,2,29,1,11,31
14650.png,2,40,1,9,31
14650.png,6,52,5,15,31
14651.png,4,26,4,7,24
14651.png,3,33,3,5,24
14652.png,8,19,4,13,19
14652.png,5,33,3,14,19
14653.png,7,48,8,17,43
14654.png,5,176,56,14,32
14654.png,9,186,53,21,32
14655.png,1,24,4,6,21
14655.png,6,31,4,10,21
14656.png,7,65,5,45,74
14656.png,4,100,5,53,74
14657.png,3,213,93,44,48
14657.png,7,213,148,44,48
14657.png,8,221,38,49,48
14658.png,2,45,20,19,25
14658.png,9,60,17,20,25
14659.png,3,33,5,17,27
14659.png,2,52,5,18,27
14660.png,1,96,60,11,23
14660.png,9,107,65,14,23
14660.png,7,119,66,13,23
14661.png,3,19,7,10,16
14661.png,4,30,6,10,16
14662.png,6,61,14,15,41
14662.png,9,75,17,16,41
14663.png,1,11,4,7,13
14663.png,4,18,4,9,13
14663.png,1,28,3,5,13
14663.png,1,36,2,5,13
14664.png,3,6,1,9,17
14664.png,7,16,1,7,17
14665.png,3,32,4,19,38
14665.png,2,49,2,22,38
14666.png,1,139,26,39,140
14666.png,5,198,28,79,140
14667.png,2,57,16,13,27
14667.png,6,71,17,12,27
14668.png,1,21,2,8,20
14668.png,7,28,1,9,20
14668.png,1,39,2,7,20
14668.png,9,47,2,11,20
14669.png,2,16,1,13,19
14669.png,5,28,1,16,19
14670.png,8,61,28,18,34
14670.png,5,76,27,22,34
14671.png,9,19,6,9,20
14671.png,6,29,5,8,20
14672.png,1,32,10,11,22
14672.png,1,42,10,9,22
14673.png,7,31,2,12,34
14673.png,6,48,1,16,34
14674.png,7,59,10,21,46
14674.png,6,79,14,16,46
14674.png,1,94,19,19,46
14675.png,2,25,4,8,18
14675.png,1,33,3,8,18
14676.png,3,50,10,21,50
14676.png,8,73,12,24,50
14677.png,1,187,70,16,92
14677.png,8,201,68,26,92
14677.png,5,225,64,30,92
14678.png,2,48,9,27,47
14678.png,10,74,8,25,47
14678.png,8,103,9,22,47
14679.png,8,71,17,13,39
14680.png,5,22,3,6,15
14680.png,3,30,4,9,15
14681.png,5,86,20,18,43
14681.png,6,105,23,13,43
14681.png,7,120,16,21,43
14682.png,5,45,9,15,26
14682.png,1,62,9,11,26
14683.png,1,39,12,7,20
14683.png,6,45,13,9,20
14683.png,5,52,11,12,20
14684.png,10,45,4,16,31
14685.png,3,149,45,30,35
14685.png,10,168,38,26,35
14686.png,5,29,3,17,31
14686.png,10,44,5,17,31
14687.png,3,12,2,7,13
14687.png,2,19,1,8,13
14688.png,9,70,27,29,48
14688.png,10,102,22,29,48
14689.png,7,38,10,7,15
14689.png,7,44,9,9,15
14690.png,3,58,1,23,48
14691.png,1,74,15,33,68
14691.png,5,115,23,35,68
14692.png,3,39,2,18,35
14692.png,5,58,3,16,35
14692.png,10,76,6,14,35
14693.png,5,32,8,13,24
14693.png,7,44,6,14,24
14694.png,2,52,66,42,43
14694.png,2,76,40,41,43
14694.png,5,99,16,41,43
14695.png,2,130,91,16,23
14695.png,7,140,91,16,23
14695.png,2,146,85,22,23
14696.png,8,24,1,17,28
14696.png,9,42,2,16,28
14697.png,3,56,5,28,62
14697.png,3,83,8,27,62
14697.png,5,107,9,32,62
14698.png,7,50,11,14,28
14699.png,7,49,31,14,35
14699.png,3,59,20,13,35
14699.png,7,68,11,14,35
14700.png,2,42,10,22,42
14700.png,2,58,6,21,42
14701.png,2,34,10,13,29
14701.png,7,49,11,7,29
14702.png,6,40,23,21,24
14702.png,1,54,18,15,24
14702.png,2,60,6,20,24
14703.png,1,46,11,12,43
14703.png,1,56,7,11,43
14703.png,5,66,1,22,43
14704.png,1,97,15,13,53
14704.png,10,114,12,16,53
14704.png,10,134,19,16,53
14705.png,1,35,7,9,25
14705.png,9,44,8,9,25
14705.png,4,52,7,9,25
14706.png,1,31,3,14,38
14706.png,9,46,3,16,38
14707.png,3,23,5,12,21
14707.png,10,35,1,15,21
14708.png,1,24,2,9,20
14708.png,1,33,2,10,20
14709.png,4,36,4,15,34
14709.png,3,51,6,15,34
14710.png,1,59,15,11,40
14710.png,4,71,15,16,40
14711.png,2,41,9,21,36
14711.png,9,65,8,20,36
14712.png,5,48,5,25,61
14712.png,9,77,6,20,61
14713.png,1,17,3,9,20
14713.png,4,26,1,13,20
14714.png,1,24,1,7,25
14714.png,7,30,1,13,25
14715.png,1,16,92,43,47
14715.png,1,34,76,38,47
14715.png,6,47,58,39,47
14716.png,4,33,10,9,18
14716.png,6,43,11,9,18
14717.png,3,52,32,14,30
14717.png,9,69,33,15,30
14718.png,3,60,9,29,57
14718.png,3,89,13,33,57
14718.png,2,121,8,28,57
14719.png,1,30,5,14,32
14719.png,1,44,7,8,32
14719.png,8,50,4,14,32
14720.png,3,44,10,12,27
14720.png,9,58,7,12,27
14720.png,5,76,11,10,27
14721.png,1,26,2,7,27
14721.png,8,35,3,10,27
14722.png,5,51,14,21,33
14722.png,7,70,18,21,33
14723.png,7,74,23,8,21
14723.png,10,84,24,9,21
14724.png,7,32,10,12,21
14724.png,4,48,14,16,21
14725.png,4,27,4,8,21
14725.png,6,36,6,14,21
14726.png,1,22,5,8,20
14726.png,4,29,3,8,20
14727.png,8,56,18,10,21
14727.png,10,66,18,11,21
14727.png,9,77,19,10,21
14728.png,3,66,12,44,70
14728.png,2,112,10,50,70
14729.png,4,21,3,18,22
14729.png,3,38,4,16,22
14729.png,1,55,4,11,22
14730.png,1,18,2,10,16
14731.png,2,43,10,19,33
14731.png,1,64,9,12,33
14731.png,7,74,8,23,33
14732.png,2,27,3,21,34
14732.png,1,48,1,11,34
14733.png,5,54,16,17,34
14733.png,9,69,16,17,34
14734.png,1,12,3,5,12
14734.png,6,17,2,8,12
14734.png,7,23,3,8,12
14735.png,6,24,3,17,25
14735.png,6,38,5,14,25
14736.png,1,20,1,7,25
14736.png,6,28,1,10,25
14736.png,6,38,1,12,25
14737.png,2,22,5,12,19
14737.png,6,33,3,10,19
14738.png,8,28,3,12,23
14739.png,1,55,11,11,36
14739.png,10,63,15,18,36
14739.png,5,76,16,19,36
14740.png,4,20,1,8,16
14740.png,7,29,1,8,16
14741.png,4,64,18,27,55
14741.png,1,90,12,27,55
14742.png,1,35,10,13,23
14742.png,2,45,9,11,23
14742.png,7,52,11,13,23
14743.png,1,21,2,9,26
14743.png,2,28,1,13,26
14743.png,8,40,1,10,26
14744.png,5,27,5,11,21
14744.png,10,35,3,13,21
14745.png,6,29,8,7,16
14745.png,8,36,6,8,16
14746.png,7,50,17,27,37
14746.png,10,82,15,27,37
14747.png,2,58,16,30,52
14747.png,5,81,10,33,52
14748.png,5,23,1,21,30
14748.png,5,43,6,13,30
14749.png,1,29,8,6,23
14749.png,7,35,8,9,23
14750.png,1,17,3,9,17
14751.png,2,20,2,9,20
14752.png,4,38,11,16,27
14752.png,2,53,11,15,27
14752.png,1,68,13,9,27
14752.png,9,78,13,17,27
14753.png,2,70,22,33,56
14753.png,2,105,16,32,56
14754.png,1,42,6,11,33
14755.png,5,59,10,22,52
14756.png,2,34,10,7,33
14756.png,5,41,9,9,33
14756.png,9,47,7,10,33
14757.png,1,26,1,10,29
14757.png,3,36,2,9,29
14757.png,2,45,2,12,29
14758.png,6,35,9,13,33
14759.png,1,20,2,9,19
14760.png,1,57,8,26,57
14760.png,9,83,13,37,57
14761.png,9,63,20,16,33
14762.png,1,157,40,22,49
14762.png,1,180,36,18,49
14763.png,4,99,26,17,43
14763.png,5,121,19,19,43
14763.png,6,139,19,22,43
14764.png,8,15,3,7,17
14765.png,2,59,12,13,26
14765.png,3,71,12,12,26
14765.png,3,80,12,14,26
14766.png,2,72,13,28,54
14766.png,10,103,20,23,54
14766.png,2,127,29,27,54
14767.png,7,40,46,39,48
14767.png,5,61,14,47,48
14768.png,2,49,5,31,56
14768.png,6,79,6,26,56
14768.png,3,102,6,26,56
14769.png,7,27,4,19,29
14770.png,1,35,8,9,27
14770.png,2,45,9,11,27
14771.png,5,20,1,10,24
14771.png,1,31,1,7,24
14772.png,5,46,20,25,36
14773.png,1,116,17,17,32
14773.png,5,125,15,23,32
14774.png,2,28,4,8,30
14774.png,5,36,3,9,30
14774.png,3,45,3,12,30
14775.png,5,66,32,17,30
14775.png,3,77,29,16,30
14776.png,1,27,9,7,14
14776.png,3,41,9,8,14
14777.png,4,64,16,19,32
14777.png,4,82,15,19,32
14778.png,1,37,6,12,32
14778.png,10,49,9,19,32
14778.png,8,70,8,17,32
14779.png,3,57,16,11,26
14779.png,9,68,18,13,26
14779.png,10,78,18,15,26
14780.png,8,32,7,16,29
14780.png,3,49,7,14,29
14781.png,3,20,2,9,21
14781.png,5,33,3,6,21
14781.png,7,41,3,9,21
14782.png,3,145,13,82,148
14782.png,10,232,26,89,148
14783.png,8,46,10,48,56
14784.png,1,60,4,34,77
14785.png,3,68,7,21,48
14785.png,8,93,13,14,48
14785.png,8,106,7,15,48
14786.png,1,35,9,5,23
14786.png,2,41,10,6,23
14786.png,10,46,9,7,23
14787.png,5,29,7,14,27
14787.png,7,44,7,12,27
14788.png,4,43,10,16,36
14788.png,1,60,9,13,36
14789.png,7,36,5,40,47
14790.png,10,100,41,29,43
14790.png,9,128,29,32,43
14791.png,1,46,9,18,50
14791.png,10,64,9,26,50
14791.png,6,91,10,25,50
14792.png,3,58,17,22,44
14792.png,7,80,19,20,44
14793.png,1,19,2,9,25
14793.png,2,28,2,8,25
14793.png,8,37,2,7,25
14794.png,7,57,4,53,74
14794.png,6,109,7,46,74
14794.png,10,152,9,55,74
14795.png,7,52,11,30,57
14796.png,2,26,2,22,33
14797.png,3,64,15,41,58
14797.png,5,105,16,39,58
14798.png,1,38,8,13,34
14798.png,8,51,11,18,34
14799.png,2,16,1,8,16
14799.png,1,23,3,5,16
14799.png,10,27,3,7,16
14800.png,2,50,12,21,38
14800.png,7,76,12,14,38
14801.png,2,24,7,11,23
14801.png,1,37,5,5,23
14801.png,9,46,5,8,23
14802.png,5,36,10,12,21
14802.png,9,49,13,12,21
14803.png,3,48,15,14,29
14803.png,10,61,12,13,29
14803.png,5,74,12,13,29
14804.png,2,12,1,5,11
14804.png,4,20,1,6,11
14804.png,2,27,1,5,11
14804.png,2,34,1,8,11
14805.png,1,22,5,8,26
14805.png,2,30,5,11,26
14806.png,1,61,19,10,39
14806.png,6,69,14,20,39
14807.png,2,24,4,7,16
14807.png,5,32,4,8,16
14807.png,10,40,3,9,16
14807.png,6,51,6,8,16
14808.png,1,30,6,8,32
14808.png,3,37,3,11,32
14809.png,1,21,3,11,20
14810.png,5,25,3,8,23
14811.png,2,62,20,21,32
14811.png,2,82,18,21,32
14811.png,1,103,17,13,32
14812.png,1,62,16,22,47
14813.png,3,50,13,11,28
14813.png,8,60,12,14,28
14814.png,2,23,5,10,21
14814.png,4,32,6,11,21
14814.png,6,42,6,7,21
14815.png,2,25,1,10,21
14815.png,5,36,2,10,21
14815.png,10,47,2,17,21
14816.png,5,202,49,35,57
14816.png,4,244,21,29,57
14816.png,4,273,27,29,57
14817.png,5,28,5,10,19
14817.png,5,39,8,8,19
14818.png,1,64,20,16,51
14818.png,4,79,16,21,51
14818.png,6,100,14,16,51
14819.png,3,72,22,17,36
14819.png,1,87,22,12,36
14819.png,8,98,23,17,36
14820.png,2,29,7,11,24
14820.png,1,40,6,8,24
14820.png,8,47,6,12,24
14820.png,7,59,7,11,24
14821.png,1,66,21,9,41
14821.png,1,70,20,16,41
14822.png,7,26,4,16,23
14823.png,2,46,8,16,34
14824.png,1,12,1,6,12
14824.png,3,17,1,8,12
14824.png,2,25,1,9,12
14825.png,4,24,3,16,28
14825.png,2,42,1,22,28
14826.png,1,97,38,8,30
14826.png,10,104,38,12,30
14826.png,7,112,34,18,30
14826.png,1,124,39,15,30
14827.png,1,64,12,20,44
14827.png,5,87,16,15,44
14827.png,3,103,7,18,44
14828.png,3,20,3,9,18
14828.png,5,30,4,9,18
14829.png,7,46,13,40,51
14829.png,8,91,17,27,51
14830.png,3,19,1,10,20
14830.png,2,27,2,8,20
14830.png,5,35,4,8,20
14831.png,1,23,5,6,17
14831.png,7,31,4,9,17
14831.png,9,41,5,8,17
14832.png,1,24,1,9,28
14832.png,7,34,1,7,28
14832.png,10,42,1,12,28
14833.png,4,56,10,35,60
14833.png,6,84,7,34,60
14834.png,1,96,51,6,19
14834.png,7,102,50,11,19
14834.png,3,115,47,11,19
14835.png,1,38,12,17,39
14835.png,6,51,13,20,39
14835.png,10,68,15,24,39
14836.png,6,179,36,27,44
14836.png,10,202,38,33,44
14837.png,1,109,15,22,44
14837.png,6,125,17,33,44
14838.png,4,25,8,11,20
14838.png,2,38,8,10,20
14839.png,2,16,1,6,17
14839.png,4,23,1,6,17
14839.png,6,32,1,5,17
14840.png,4,23,7,10,19
14841.png,1,63,18,11,30
14841.png,4,72,18,9,30
14841.png,5,79,19,10,30
14841.png,4,86,19,12,30
14842.png,2,34,10,12,19
14843.png,5,86,24,18,35
14843.png,1,101,25,12,35
14843.png,1,111,20,13,35
14844.png,1,56,5,25,59
14844.png,3,77,5,31,59
14845.png,4,11,1,7,15
14845.png,5,17,1,9,15
14846.png,1,14,1,5,16
14846.png,5,19,1,6,16
14846.png,9,25,2,9,16
14847.png,2,25,4,15,22
14847.png,9,38,4,12,22
14848.png,3,73,19,20,39
14848.png,8,95,18,16,39
14849.png,2,97,28,43,87
14849.png,5,141,21,48,87
14850.png,6,34,7,20,40
14850.png,2,53,6,16,40
14851.png,4,11,1,9,12
14851.png,8,18,1,9,12
14852.png,1,46,9,8,26
14852.png,7,56,9,17,26
14853.png,7,44,18,11,29
14853.png,1,57,17,7,29
14853.png,3,68,19,10,29
14854.png,9,13,1,11,15
14854.png,4,24,1,14,15
14855.png,1,43,16,9,29
14855.png,2,52,16,11,29
14855.png,1,61,15,7,29
14855.png,3,67,14,12,29
14856.png,5,25,4,21,29
14856.png,1,43,4,20,29
14857.png,2,54,9,25,55
14857.png,1,75,7,20,55
14858.png,4,29,5,17,31
14858.png,9,43,5,13,31
14859.png,1,19,1,5,15
14859.png,1,24,1,7,15
14860.png,1,102,25,8,43
14860.png,6,113,23,13,43
14861.png,2,18,5,7,12
14861.png,5,25,5,8,12
14861.png,1,34,5,6,12
14861.png,5,41,5,8,12
14862.png,6,27,8,14,20
14862.png,10,41,8,11,20
14863.png,1,46,10,26,51
14863.png,8,71,7,36,51
14864.png,2,22,6,10,17
14864.png,2,31,6,9,17
14864.png,1,39,5,8,17
14864.png,1,47,6,8,17
14865.png,1,26,5,9,20
14865.png,6,35,4,10,20
14865.png,3,48,5,8,20
14866.png,8,41,3,22,45
14866.png,7,63,5,22,45
14867.png,9,28,3,8,26
14867.png,7,36,2,8,26
14868.png,2,83,8,12,23
14869.png,2,33,11,9,21
14869.png,4,40,11,9,21
14870.png,1,45,3,21,60
14870.png,2,67,1,33,60
14871.png,9,74,21,25,45
14872.png,4,135,31,135,194
14872.png,1,253,36,106,194
14873.png,2,49,12,13,27
14873.png,10,65,15,17,27
14873.png,7,80,14,18,27
14874.png,1,31,5,14,31
14874.png,1,43,5,16,31
14875.png,4,63,10,34,62
14875.png,5,100,10,30,62
14876.png,9,55,14,20,46
14876.png,7,77,9,23,46
14877.png,2,16,2,4,19
14877.png,3,20,1,9,19
14878.png,3,13,4,5,12
14878.png,1,18,4,4,12
14879.png,2,23,3,10,19
14879.png,7,33,3,10,19
14880.png,3,39,22,18,34
14880.png,3,58,15,19,34
14880.png,3,77,6,21,34
14881.png,2,95,39,10,17
14881.png,10,104,39,9,17
14881.png,6,112,39,15,17
14882.png,6,17,3,7,17
14882.png,3,24,1,8,17
14883.png,1,32,1,10,37
14883.png,7,44,1,17,37
14883.png,8,62,1,20,37
14884.png,8,70,14,37,64
14884.png,3,105,3,47,64
14885.png,1,18,5,8,16
14885.png,7,26,4,12,16
14886.png,4,60,9,15,31
14887.png,4,67,24,20,37
14887.png,9,87,19,20,37
14887.png,3,107,17,19,37
14888.png,1,29,7,6,26
14888.png,1,35,7,6,26
14889.png,2,12,1,12,16
14889.png,2,24,1,10,16
14889.png,7,34,1,11,16
14890.png,1,73,29,15,20
14890.png,9,86,25,6,20
14890.png,1,97,25,12,20
14891.png,2,85,24,34,59
14891.png,10,117,25,34,59
14892.png,5,42,6,48,57
14893.png,2,26,2,7,16
14893.png,4,33,2,8,16
14893.png,7,42,3,7,16
14893.png,5,50,2,8,16
14894.png,4,225,66,80,116
14895.png,1,21,4,6,16
14895.png,9,27,3,6,16
14895.png,7,32,2,6,16
14896.png,3,72,16,28,50
14896.png,1,96,21,21,50
14897.png,1,202,90,18,31
14897.png,3,210,75,23,31
14897.png,9,225,85,20,31
14898.png,3,38,12,13,25
14898.png,8,61,12,15,25
14899.png,1,31,6,13,34
14899.png,1,41,7,14,34
14900.png,2,86,33,26,42
14900.png,1,108,31,19,42
14900.png,3,125,33,22,42
14901.png,7,35,11,16,27
14901.png,2,51,10,16,27
14902.png,7,26,5,10,21
14902.png,8,35,6,10,21
14903.png,1,7,1,5,11
14903.png,4,12,1,5,11
14903.png,3,18,1,5,11
14904.png,8,42,5,23,50
14904.png,3,65,7,20,50
14905.png,2,51,22,15,38
14905.png,6,66,21,10,38
14906.png,1,161,48,28,50
14906.png,8,179,48,34,50
14906.png,10,197,34,40,50
14907.png,1,43,7,7,23
14908.png,1,105,31,23,65
14908.png,6,140,32,38,65
14908.png,7,183,34,39,65
14909.png,8,69,15,35,75
14909.png,4,103,13,23,75
14909.png,3,124,16,37,75
14910.png,2,55,16,14,28
14910.png,8,69,17,13,28
14910.png,3,81,17,14,28
14911.png,6,31,5,19,34
14912.png,1,30,10,10,26
14912.png,4,40,8,12,26
14912.png,1,55,9,8,26
14913.png,1,37,8,18,42
14913.png,5,51,7,23,42
14913.png,8,70,9,21,42
14914.png,3,44,14,11,18
14914.png,1,55,13,7,18
14914.png,8,62,11,11,18
14915.png,1,107,19,32,88
14915.png,10,137,43,40,88
14916.png,6,55,16,17,26
14916.png,2,74,15,16,26
14917.png,9,28,6,11,21
14918.png,7,32,3,17,31
14918.png,5,49,4,15,31
14919.png,5,48,13,16,36
14919.png,9,65,13,20,36
14920.png,1,87,26,13,33
14920.png,2,100,26,13,33
14920.png,5,113,26,14,33
14921.png,1,26,5,7,30
14921.png,1,33,4,8,30
14922.png,1,24,10,5,16
14922.png,4,30,10,11,16
14923.png,2,38,13,12,23
14923.png,10,51,12,14,23
14923.png,8,67,12,11,23
14924.png,8,54,19,29,35
14924.png,7,86,15,23,35
14925.png,4,35,10,9,23
14925.png,7,45,10,7,23
14926.png,1,134,33,44,99
14926.png,4,178,24,53,99
14926.png,10,226,22,48,99
14927.png,1,82,22,12,36
14927.png,3,94,26,14,36
14928.png,5,59,29,16,31
14928.png,9,79,21,15,31
14928.png,2,99,11,16,31
14929.png,2,76,12,11,23
14929.png,5,86,10,14,23
14929.png,4,99,13,15,23
14930.png,6,50,8,21,47
14930.png,1,70,10,17,47
14931.png,3,110,25,76,97
14932.png,5,27,5,7,21
14932.png,10,33,7,10,21
14933.png,8,40,17,18,28
14933.png,9,59,14,15,28
14934.png,2,79,34,19,38
14934.png,6,95,20,18,38
14934.png,3,111,12,19,38
14935.png,1,23,1,6,24
14936.png,5,27,5,14,28
14937.png,2,123,53,32,53
14937.png,5,154,57,30,53
14937.png,2,180,53,33,53
14938.png,4,20,3,11,19
14938.png,8,31,5,10,19
14939.png,1,33,7,7,16
14939.png,1,40,8,7,16
14939.png,4,46,8,10,16
14940.png,2,33,7,10,24
14940.png,4,44,8,11,24
14941.png,8,36,4,33,40
14942.png,1,55,9,17,43
14942.png,10,70,9,22,43
14942.png,1,85,10,20,43
14942.png,4,99,16,23,43
14943.png,3,22,1,12,29
14943.png,7,34,3,11,29
14944.png,4,49,25,12,19
14944.png,3,61,18,11,19
14944.png,3,73,15,12,19
14944.png,1,82,6,12,19
14945.png,1,57,9,26,56
14946.png,3,19,1,8,18
14946.png,1,30,1,8,18
14947.png,3,29,0,26,40
14948.png,1,23,3,7,25
14948.png,2,28,2,9,25
14948.png,6,35,1,11,25
14949.png,3,22,1,13,22
14949.png,5,35,4,11,22
14950.png,2,22,3,11,19
14950.png,2,31,4,9,19
14950.png,2,39,5,10,19
14950.png,7,48,1,9,19
14951.png,3,43,5,12,33
14951.png,3,56,6,16,33
14952.png,5,112,30,13,18
14952.png,1,127,31,9,18
14953.png,8,17,2,12,21
14954.png,4,63,13,41,64
14954.png,1,107,10,26,64
14955.png,1,15,1,5,15
14955.png,10,21,1,7,15
14956.png,9,17,1,10,21
14956.png,2,28,1,8,21
14957.png,2,78,23,31,59
14957.png,8,110,22,34,59
14957.png,3,143,22,34,59
14958.png,1,45,9,11,35
14958.png,9,56,11,11,35
14958.png,4,68,13,9,35
14958.png,10,75,14,11,35
14959.png,2,26,6,8,21
14959.png,4,34,7,7,21
14959.png,5,40,7,7,21
